"product_id","sku","url","title","color","sale_price/amount","sale_price/amount_with_symbol","retail_price/amount","retail_price/amount_with_symbol","discount_percentage","category_name","category_id","description","reviews_count","average_rating"
"22137846","sm2308028830480001","https://us.shein.com/Manfinity-LEGND-Men-Solid-Pocket-Patched-Denim-Shirt-Without-Tee-p-22137846-cat-1987.html","Manfinity LEGND Men Solid Pocket Patched Denim Shirt Without Tee","Army Green","20.39","$20.39","27.19","$27.19","25","Men Denim Shirts","1987","Color: Army Green
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Long Sleeve
Details: Pocket
Details: Ripped
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Denim
Composition: 100% Cotton
Care Instructions: Machine wash, do not dry clean
Sheer: No
","81","4.98"
"25654779","sm2310306375462735","https://us.shein.com/Men-s-Letter-Printed-Zipper-Closure-Drop-Shoulder-Hoodie-p-25654779-cat-1974.html","Men's Letter Print Drop Shoulder Fleece Sweatshirt","Grey","10.98","$10.98","16.89","$16.89","35","Men Sweatshirts","1974","Color: Grey
Style: Casual
Type: Half Placket
Pattern Type: Letter
Details: Zipper
Neckline: Stand Collar
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Lined For Added Warmth: Yes
Sheer: No
","83","4.86"
"26955758","sm2311287666510308","https://us.shein.com/Men-s-Colorblock-Round-Neck-T-shirt-p-26955758-cat-1980.html","Men's Colorblock Round Neck T-shirt","Multicolor","8.29","$8.29","9.49","$9.49","13","Men T-Shirts","1980","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
","35","4.97"
"21789852","sm2308161295364826","https://us.shein.com/Manfinity-Homme-Men-Rose-Print-Tee-p-21789852-cat-1980.html","Manfinity Homme Men Rose Print Tee","White","7.69","$7.69","8.69","$8.69","12","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Floral
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.97"
"26439707","sm2311021410356233","https://us.shein.com/Manfinity-EMRG-Men-s-Cartoon-Printed-Short-Sleeve-T-shirt-p-26439707-cat-1980.html","Manfinity EMRG Men's Cartoon Printed Short Sleeve T-shirt","Baby Pink","9.49","$9.49","10.49","$10.49","10","Men T-Shirts","1980","Color: Baby Pink
Style: Casual
Pattern Type: Cartoon
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.96"
"12637238","sm2212150515588266","https://us.shein.com/Manfinity-LEGND-Men-Bear-Letter-Graphic-Tee-Shorts-p-12637238-cat-1975.html","Manfinity LEGND Men Bear & Letter Graphic Tee & Shorts","Black","12.52","$12.52","17.89","$17.89","30","Men T-Shirt Co-ords","1975","Color: Black
Style: Casual
Pattern Type: Cartoon
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Sleeve Length: Short Sleeve
Top Type: Tee
Bottom Type: Track Shorts
Length: Regular
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.96"
"24317940","sm2310071521338712","https://us.shein.com/Men-Letter-Graphic-Tee-p-24317940-cat-1980.html","Men Letter Graphic Tee","Khaki","6.72","$6.72","10.29","$10.29","35","Men T-Shirts","1980","Color: Khaki
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Sheer: No
","72","4.85"
"11153882","sm2207220101137170","https://us.shein.com/Men-Cotton-Bear-Letter-Patched-Ripped-Slim-Straight-Jeans-p-11153882-cat-1989.html","Men Cotton Bear & Letter Patched Ripped Slim Straight Jeans","Dark Wash","24.99","$24.99","26.49","$26.49","6","Men Jeans","1989","Color: Dark Wash
Pattern Type: Cartoon
Pattern Type: Letter
Details: Button
Details: Patched
Details: Pocket
Details: Zipper
Details: Ripped
Type: Straight Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Skinny
Fabric: Non-Stretch
Material: Denim
Composition: 66% Cotton
Composition: 29% Polyester
Composition: 5% Viscose
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","1000","4.83"
"19645434","sm2306265102621215","https://us.shein.com/Manfinity-Homme-Men-Solid-Slant-Pocket-Pants-p-19645434-cat-1978.html","Manfinity Homme Men Solid Slant Pocket Pants","Navy Blue","14.49","$14.49","15.49","$15.49","6","Men Pants","1978","Color: Navy Blue
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","100","4.85"
"12531242","sm2212059856558857","https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Patched-Detail-Sweatshirt-Drawstring-Waist-Sweatpants-p-12531242-cat-9034.html","Manfinity Hypemode Loose Fit Men's Patched Detail Sweatshirt & Drawstring Waist Sweatpants","Black","18.64","$18.64","23.79","$23.79","22","Men Hoodie & Sweatshirt Co-ords","9034","Color: Black
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Patched
Neckline: Round Neck
Sleeve Length: Long Sleeve
Top Type: Tee
Bottom Type: Sweatpants
Length: Regular
Temperature: Late Fall (10-17℃/50-63℉)
Sleeve Type: Drop Shoulder
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.94"
"19959491","sm2305089828349256","https://us.shein.com/Men-Tape-Slogan-Graphic-Tee-p-19959491-cat-1980.html","Men Tape & Slogan Graphic Tee","White","7.49","$7.49","8.49","$8.49","12","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Graphic
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Features: Breathable
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Pockets: No
Lined For Added Warmth: No
Body: Unlined
Belt: No
Sheer: No
","500","4.92"
"6555432","sm2110208385860634","https://us.shein.com/Manfinity-Men-Vertical-Striped-Drawstring-Waist-Swim-Trunks-p-6555432-cat-2025.html","Manfinity Men Vertical Striped Drawstring Waist Swim Trunks","Multicolor","9.89","$9.89","13.19","$13.19","25","Men Beach Shorts","2025","Color: Multicolor
Style: Boho
Pattern Type: Striped
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Lined
Lining: 100% Polyester
","1000","4.93"
"13089201","sm2302078888509474","https://us.shein.com/Manfinity-Homme-Men-Contrast-Trim-Polo-Shirt-p-13089201-cat-1981.html","Manfinity Homme Men Contrast Trim Polo Shirt","Black","12.09","$12.09","13.89","$13.89","13","Men Polo Shirts","1981","Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Collar
Details: Zipper
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.92"
"2326076","smtop07210316909","https://us.shein.com/Manfinity-Basics-Men-Cotton-Round-Neck-Solid-Tee-p-2326076-cat-1980.html","Manfinity Basics Men Round Neck Solid Tee","White","6.27","$6.27","9.09","$9.09","31","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Plain
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Slim Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 62% Polyester
Composition: 34% Cotton
Composition: 4% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.91"
"14494679","st2303281628866460","https://us.shein.com/Manfinity-Men-Coconut-Tree-Bird-Print-Drawstring-Waist-Swim-Trunks-p-14494679-cat-2025.html","Manfinity Men Coconut Tree & Bird Print Drawstring Waist Swim Trunks","Army Green","7.21","$7.21","9.49","$9.49","24","Men Beach Shorts","2025","Color: Army Green
Style: Boho
Pattern Type: Animal
Pattern Type: Tropical
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Body: Lined
","1000","5"
"12632814","sm2212064406848697","https://us.shein.com/Manfinity-Homme-Men-Argyle-Print-Shirt-p-12632814-cat-1979.html","Manfinity Homme Men Argyle Print Shirt","Black","8.75","$8.75","11.99","$11.99","27","Men Shirts","1979","Color: Black
Style: Work
Pattern Type: Geometric
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.92"
"22302636","sm2308284045406677","https://us.shein.com/Men-Slogan-Graphic-Tee-p-22302636-cat-1980.html","Men Slogan Graphic Tee","Army Green","6.99","$6.99","7.49","$7.49","7","Men T-Shirts","1980","Color: Army Green
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
","500","4.93"
"20210613","sm2307209279344011","https://us.shein.com/Men-Letter-Graphic-Tee-p-20210613-cat-1980.html","Men's Letter Printed Short Sleeve T-Shirt","Black","6.38","$6.38","8.99","$8.99","29","Men T-Shirts","1980","Color: Black
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 60% Cotton
Composition: 40% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.9"
"10843319","sm2205267684020861","https://us.shein.com/Manfinity-Men-Solid-Swim-Trunks-p-10843319-cat-2025.html","Manfinity Men Solid Swim Trunks","Violet Purple","8.99","$8.99","9.99","$9.99","10","Men Beach Shorts","2025","Color: Violet Purple
Style: Boho
Pattern Type: Plain
Details: Drawstring
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Yes
Lining: 100% Polyester
","1000","5"
"9973925","sm2203019668803216","https://us.shein.com/Manfinity-Hypemode-Men-Solid-Slant-Pocket-Sweatpants-p-9973925-cat-2988.html","Manfinity Hypemode Men Solid Slant Pocket Sweatpants","Light Grey","11.99","$11.99","12.99","$12.99","8","Men Sweatpants","2988","Color: Light Grey
Pattern Type: Plain
Details: Pocket
Type: Jogger
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","1000","5"
"20878626","sm2307104554481929","https://us.shein.com/Manfinity-Homme-Men-Striped-Pattern-Sweater-p-20878626-cat-1977.html","Manfinity Homme Men Striped Pattern Sweater","White","10.34","$10.34","14.99","$14.99","31","Men Sweaters","1977","Color: White
Style: Casual
Pattern Type: Colorblock
Pattern Type: Striped
Sleeve Length: Long Sleeve
Type: Pullovers
Length: Regular
Temperature: Spring/Fall (18-25℃/63-77℉)
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Fit Type: Slim Fit
Fabric: Medium Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.94"
"12644019","sm2212122438004287","https://us.shein.com/Manfinity-Hypemode-Men-Colorblock-Drawstring-Thermal-Hoodie-Sweatpants-Without-Tee-p-12644019-cat-9034.html","Manfinity Hypemode Men Colorblock Drawstring Thermal Hoodie & Sweatpants Without Tee","Multicolor","16.35","$16.35","28.29","$28.29","42","Men Hoodie & Sweatshirt Co-ords","9034","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Details: Drawstring
Details: Zipper
Neckline: Hooded
Sleeve Length: Long Sleeve
Top Type: Sweatshirt
Bottom Type: Sweatpants
Length: Regular
Temperature: Late Fall (10-17℃/50-63℉)
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Medium Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.91"
"27574639","sm2312050605012775","https://us.shein.com/Men-s-Casual-Everyday-Letter-Print-Vest-p-27574639-cat-6274.html","Men's Casual Everyday Letter Print Vest","Navy Blue","5.86","$5.86","6.59","$6.59","11","Men Tank Tops","6274","Color: Navy Blue
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Sleeveless
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
","78","5"
"24589793","sm2309146992200070","https://us.shein.com/Manfinity-StreetEZ-Loose-Fit-Men-s-Letter-Graphic-Colorblock-Zipper-Jacket-p-24589793-cat-1983.html","Manfinity StreetEZ Loose Fit Men's Letter Graphic Colorblock Zipper Jacket","Multicolor","14.69","$14.69","21.29","$21.29","31","Men Jackets & Coats","1983","Color: Multicolor
Style: Street
Pattern Type: Colorblock
Pattern Type: Letter
Details: Pocket
Details: Zipper
Type: Bomber
Neckline: Baseball Collar
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Placket: Zipper
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Temperature: Spring/Fall (18-25℃/63-77℉)
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
","90","4.8"
"1294184","smshorts07200609096","https://us.shein.com/Manfinity-Basics-Men-Slant-Pocket-Drawstring-Waist-Solid-Shorts-p-1294184-cat-1976.html","Manfinity Basics Men Slant Pocket Drawstring Waist Solid Shorts","Khaki","10.89","$10.89","12.59","$12.59","14","Men Shorts","1976","Color: Khaki
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Closure Type: Elastic Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","5"
"26887455","sm2311080677480378","https://us.shein.com/DAZY-Men-s-Solid-Color-Hooded-Casual-Sweatshirt-p-26887455-cat-8872.html","DAZY Men's Solid Color Hooded Casual Sweatshirt","Green","22.49","$22.49","25.89","$25.89","13","Men Hoodies","8872","Color: Green
Style: Casual
Type: Pullovers
Pattern Type: Plain
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Oversized
Fabric: Non-Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Hand wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Sheer: No
","100","4.86"
"11485739","sm2209067373818621","https://us.shein.com/Manfinity-Homme-Men-Letter-Graphic-Colorblock-Sweatshirt-Sweatpants-p-11485739-cat-9034.html","Manfinity Homme Men Letter Graphic Colorblock Sweatshirt & Sweatpants","Multicolor","21.44","$21.44","28.59","$28.59","25","Men Hoodie & Sweatshirt Co-ords","9034","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Sleeve Length: Long Sleeve
Top Type: Sweatshirt
Bottom Type: Sweatpants
Length: Regular
Temperature: Late Fall (10-17℃/50-63℉)
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","1000","4.95"
"21335199","sm2308045476662996","https://us.shein.com/Manfinity-Men-Slogan-Graphic-Drop-Shoulder-Tee-p-21335199-cat-1980.html","Manfinity Men Slogan Graphic Drop Shoulder Tee","Blue","8.49","$8.49","9.99","$9.99","15","Men T-Shirts","1980","Color: Blue
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","500","4.94"
"22039401","sm2308079187246443","https://us.shein.com/Manfinity-Men-Ombre-Drawstring-Waist-Swim-Trunks-p-22039401-cat-2025.html","Manfinity Men Ombre Drawstring Waist Swim Trunks","Multicolor","10.15","$10.15","12.69","$12.69","20","Men Beach Shorts","2025","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Pattern Type: Striped
Details: Patched
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
","100","4.99"
"678214","pants190114156","https://us.shein.com/Manfinity-Men-Ripped-Solid-Jeans-p-678214-cat-1989.html","Manfinity Men Ripped Solid Jeans","Black","16.48","$16.48","23.89","$23.89","31","Men Jeans","1989","Color: Black
Pattern Type: Plain
Details: Ripped
Type: Skinny
Closure Type: Button Fly
Waist Line: Natural
Length: Long
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Denim
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","1000","4.88"
"21234383","rm2306016959810268","https://us.shein.com/ROMWE-Street-Life-Men-Angel-Letter-Graphic-Tee-p-21234383-cat-1980.html","ROMWE Street Life Men Angel & Letter Graphic Tee","White","6.37","$6.37","8.49","$8.49","25","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Heart
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Features: Breathable
Features: Soft
Fabric: Medium Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Pockets: No
Lined For Added Warmth: No
Sheer: No
","500","4.93"
"23394848","sm2308145914498665","https://us.shein.com/Men-Letter-Graphic-Flap-Pocket-Drawstring-Waist-Cargo-Pants-p-23394848-cat-1978.html","Men Letter Graphic Flap Pocket Drawstring Waist Cargo Pants","Black","10.75","$10.75","14.49","$14.49","26","Men Pants","1978","Color: Black
Style: Street
Pattern Type: Letter
Details: Drawstring
Details: Patched
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Hand wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
","500","4.94"
"24726935","sm2310161171523802","https://us.shein.com/Men-Slogan-Graphic-Kangaroo-Pocket-Drawstring-Thermal-Lined-Hoodie-p-24726935-cat-8872.html","Men Slogan Graphic Kangaroo Pocket Drawstring Thermal Lined Hoodie","Brown","11.99","$11.99","13.89","$13.89","14","Men Hoodies","8872","Color: Brown
Style: Casual
Type: Pullovers
Pattern Type: Slogan
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
","67","4.85"
"10571755","sm2204210490882295","https://us.shein.com/Manfinity-Men-Color-Block-Striped-Print-Flap-Detail-Swim-Trunks-p-10571755-cat-2025.html","Manfinity Men Color Block Striped Print Flap Detail Swim Trunks","Multicolor","10.06","$10.06","13.59","$13.59","26","Men Beach Shorts","2025","Color: Multicolor
Style: Boho
Pattern Type: Colorblock
Pattern Type: Striped
Details: Drawstring
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean
Body: Lined
","1000","4.94"
"21164745","sm2307177114121129","https://us.shein.com/Manfinity-LEGND-Men-Ripped-Frayed-Raw-Hem-Denim-Shirt-Without-Tee-p-21164745-cat-1987.html","Manfinity LEGND Men Ripped Frayed Raw Hem Denim Shirt Without Tee","Medium Wash","21.07","$21.07","28.09","$28.09","25","Men Denim Shirts","1987","Color: Medium Wash
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Long Sleeve
Details: Raw Hem
Details: Ripped
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Denim
Composition: 100% Cotton
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","100","4.86"
"23997320","sm2309062438015652","https://us.shein.com/Men-Cartoon-Slogan-Graphic-Hoodie-p-23997320-cat-8872.html","Men Cartoon & Slogan Graphic Hoodie","Brown","12.69","$12.69","14.69","$14.69","14","Men Hoodies","8872","Color: Brown
Style: Casual
Type: Pullovers
Pattern Type: Cartoon
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
","100","4.91"
"26657825","sm2311093747238797","https://us.shein.com/Manfinity-Homme-Men-s-Simple-Solid-Color-Short-Sleeve-Polo-Shirt-p-26657825-cat-1981.html","Manfinity Homme Men's Simple Solid Color Short Sleeve Polo Shirt","Blue","8.6","$8.60","12.29","$12.29","30","Men Polo Shirts","1981","Color: Blue
Style: Casual
Pattern Type: Plain
Neckline: Polo
Details: Button
Details: Pocket
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Pockets: Yes
Sheer: No
","100","4.93"
"23860864","sm2309151110167884","https://us.shein.com/Manfinity-RSRT-Men-Paisley-Print-Shirt-Drawstring-Waist-Pants-Without-Tee-p-23860864-cat-9037.html","Manfinity RSRT Men Paisley Print Shirt & Drawstring Waist Pants Without Tee","Multicolor","15.29","$15.29","22.49","$22.49","32","Men Shirt Co-ords","9037","Color: Multicolor
Style: Boho
Pattern Type: Paisley
Pattern Type: Patchwork
Pattern Type: Scarf Print
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Pants
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.83"
"25055246","sm2309208635406957","https://us.shein.com/Manfinity-Hypemode-Men-s-Contrast-Color-Turn-down-Collar-Sweater-p-25055246-cat-1977.html","Manfinity Hypemode Men's Contrast Color Turn-down Collar Sweater","Multicolor","14.83","$14.83","21.49","$21.49","31","Men Sweaters","1977","Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Sleeve Length: Long Sleeve
Details: Button Front
Type: Pullovers
Length: Regular
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Polo
Sleeve Type: Drop Shoulder
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Knitwear
Composition: 100% Acrylic
Care Instructions: Hand wash,do not dry clean
Sheer: No
","34","4.82"
"19997736","sm2306276746396603","https://us.shein.com/Manfinity-EMRG-Men-Cartoon-Bear-Slogan-Graphic-Loose-Tee-p-19997736-cat-1980.html","Manfinity EMRG Men Cartoon Bear & Slogan Graphic Loose Tee","Light Grey","8.99","$8.99","10.49","$10.49","14","Men T-Shirts","1980","Color: Light Grey
Style: Casual
Pattern Type: Cartoon
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Half Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.99"
"27827445","sm2311021186661498","https://us.shein.com/Manfinity-Basics-Men-s-Knitted-V-Neck-Casual-Short-Sleeve-T-Shirt-p-27827445-cat-1980.html","Manfinity Basics Men's Knitted V-Neck Casual Short Sleeve T-Shirt","Multicolor","24.29","$24.29","27.79","$27.79","13","Men T-Shirts","1980","Color: Multicolor
Style: Casual
Pattern Type: Plain
Neckline: V neck
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
","15","5"
"15978023","sm2304217878590508","https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Jeans-With-Slant-Pockets-p-15978023-cat-1989.html","Manfinity Hypemode Loose Fit Men's Jeans With Slant Pockets","Black","16.51","$16.51","23.59","$23.59","30","Men Jeans","1989","Color: Black
Pattern Type: Plain
Details: Pocket
Type: Wide Leg
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Denim
Composition: 90% Cotton
Composition: 5% Polyester
Composition: 5% Viscose
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
","1000","4.83"
"24455330","sm2310090387754091","https://us.shein.com/Manfinity-Men-Cross-Letter-Graphic-Tee-p-24455330-cat-1980.html","Manfinity Men Cross & Letter Graphic Tee","White","7.89","$7.89","8.89","$8.89","11","Men T-Shirts","1980","Color: White
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
","100","4.9"
